F1,Indicator Code,Country ISO3,Year,Indicator,answer, Value ,Subindicator Type,Country,Region (global),Ida / Ibrd (global)
2:41404,DB43,GTM,1/1/2015,Paying Taxes: Postfiling,, 39.30 ,0-100,Guatemala,Latin America & Caribbean,IBRD
2:41405,DB45,GTM,1/1/2015,Paying Taxes: Time hours per year,, 256.00 ,Total,Guatemala,Latin America & Caribbean,IBRD
2:41406,DB46,GTM,1/1/2015,Paying Taxes: Total tax rate % of profit,, 37.50 ,Total,Guatemala,Latin America & Caribbean,IBRD
2:41417,DB42,GUY,1/1/2015,Paying Taxes: Payments number per year,, 35.00 ,Total,Guyana,Latin America & Caribbean,IDA
2:41418,DB43,GUY,1/1/2015,Paying Taxes: Postfiling,, 31.00 ,0-100,Guyana,Latin America & Caribbean,IDA
2:41419,DB45,GUY,1/1/2015,Paying Taxes: Time hours per year,, 256.00 ,Total,Guyana,Latin America & Caribbean,IDA
2:41420,DB46,GUY,1/1/2015,Paying Taxes: Total tax rate % of profit,, 32.30 ,Total,Guyana,Latin America & Caribbean,IDA
2:41430,DB42,HKG,1/1/2015,Paying Taxes: Payments number per year,, 3.00 ,Total,"Hong Kong SAR, China",East Asia & Pacific,..
2:41431,DB45,HKG,1/1/2015,Paying Taxes: Time hours per year,, 72.00 ,Total,"Hong Kong SAR, China",East Asia & Pacific,..
2:41432,DB46,HKG,1/1/2015,Paying Taxes: Total tax rate % of profit,, 22.80 ,Total,"Hong Kong SAR, China",East Asia & Pacific,..
2:41439,DB42,HND,1/1/2015,Paying Taxes: Payments number per year,, 48.00 ,Total,Honduras,Latin America & Caribbean,IDA
2:41440,DB43,HND,1/1/2015,Paying Taxes: Postfiling,, 48.10 ,0-100,Honduras,Latin America & Caribbean,IDA
2:41441,DB45,HND,1/1/2015,Paying Taxes: Time hours per year,, 224.00 ,Total,Honduras,Latin America & Caribbean,IDA
2:41442,DB46,HND,1/1/2015,Paying Taxes: Total tax rate % of profit,, 44.30 ,Total,Honduras,Latin America & Caribbean,IDA
2:41453,DB42,HRV,1/1/2015,Paying Taxes: Payments number per year,, 23.00 ,Total,Croatia,Europe & Central Asia,IBRD
2:41454,DB43,HRV,1/1/2015,Paying Taxes: Postfiling,, 97.90 ,0-100,Croatia,Europe & Central Asia,IBRD
2:41455,DB45,HRV,1/1/2015,Paying Taxes: Time hours per year,, 206.00 ,Total,Croatia,Europe & Central Asia,IBRD
2:41456,DB46,HRV,1/1/2015,Paying Taxes: Total tax rate % of profit,, 20.00 ,Total,Croatia,Europe & Central Asia,IBRD
2:41466,DB42,HTI,1/1/2015,Paying Taxes: Payments number per year,, 47.00 ,Total,Haiti,Latin America & Caribbean,IDA
2:41467,DB43,HTI,1/1/2015,Paying Taxes: Postfiling,, 26.80 ,0-100,Haiti,Latin America & Caribbean,IDA
2:41468,DB45,HTI,1/1/2015,Paying Taxes: Time hours per year,, 184.00 ,Total,Haiti,Latin America & Caribbean,IDA
2:41469,DB46,HTI,1/1/2015,Paying Taxes: Total tax rate % of profit,, 40.30 ,Total,Haiti,Latin America & Caribbean,IDA
2:41476,DB42,HUN,1/1/2015,Paying Taxes: Payments number per year,, 11.00 ,Total,Hungary,Europe & Central Asia,..
2:41477,DB43,HUN,1/1/2015,Paying Taxes: Postfiling,, 75.80 ,0-100,Hungary,Europe & Central Asia,..
2:41478,DB45,HUN,1/1/2015,Paying Taxes: Time hours per year,, 277.00 ,Total,Hungary,Europe & Central Asia,..
2:41479,DB46,HUN,1/1/2015,Paying Taxes: Total tax rate % of profit,, 48.40 ,Total,Hungary,Europe & Central Asia,..
2:41486,ES45,IDN,1/1/2015,Corruption / Percent of firms expected to give gifts in meetings with tax officials,, 21.60 ,Total,Indonesia,East Asia & Pacific,IBRD
2:41489,DB42,IDN,1/1/2015,Paying Taxes: Payments number per year,, 54.00 ,Total,Indonesia,East Asia & Pacific,IBRD
2:41490,DB43,IDN,1/1/2015,Paying Taxes: Postfiling,, 76.50 ,0-100,Indonesia,East Asia & Pacific,IBRD
2:41491,DB45,IDN,1/1/2015,Paying Taxes: Time hours per year,, 234.00 ,Total,Indonesia,East Asia & Pacific,IBRD
2:41492,DB46,IDN,1/1/2015,Paying Taxes: Total tax rate % of profit,, 29.70 ,Total,Indonesia,East Asia & Pacific,IBRD
2:41493,ES28,IDN,1/1/2015,Regulations and Taxes / If there were visits average number of visits or required meetings with tax officials,, 1.50 ,Total,Indonesia,East Asia & Pacific,IBRD
2:41494,ES40,IDN,1/1/2015,Regulations and Taxes / Number of visits or required meetings with tax officials,, 0.20 ,Total,Indonesia,East Asia & Pacific,IBRD
2:41495,ES66,IDN,1/1/2015,Regulations and Taxes / Percent of firms identifying tax administration as a major constraint,, 8.00 ,Total,Indonesia,East Asia & Pacific,IBRD
2:41496,ES67,IDN,1/1/2015,Regulations and Taxes / Percent of firms identifying tax rates as a major constraint,, 9.10 ,Total,Indonesia,East Asia & Pacific,IBRD
2:41502,DB42,IND,1/1/2015,Paying Taxes: Payments number per year,, 35.00 ,Total,India,South Asia,IBRD
2:41503,DB43,IND,1/1/2015,Paying Taxes: Postfiling,, 4.30 ,0-100,India,South Asia,IBRD
2:41504,DB45,IND,1/1/2015,Paying Taxes: Time hours per year,, 251.00 ,Total,India,South Asia,IBRD
2:41505,DB46,IND,1/1/2015,Paying Taxes: Total tax rate % of profit,, 55.50 ,Total,India,South Asia,IBRD
2:41516,DB42,IRL,1/1/2015,Paying Taxes: Payments number per year,, 9.00 ,Total,Ireland,Europe & Central Asia,..
2:41517,DB43,IRL,1/1/2015,Paying Taxes: Postfiling,, 92.70 ,0-100,Ireland,Europe & Central Asia,..
2:41518,DB45,IRL,1/1/2015,Paying Taxes: Time hours per year,, 82.00 ,Total,Ireland,Europe & Central Asia,..
2:41519,DB46,IRL,1/1/2015,Paying Taxes: Total tax rate % of profit,, 26.00 ,Total,Ireland,Europe & Central Asia,..
2:41529,DB42,IRN,1/1/2015,Paying Taxes: Payments number per year,, 20.00 ,Total,"Iran, Islamic Rep.",Middle East & North Africa,IBRD
2:41530,DB43,IRN,1/1/2015,Paying Taxes: Postfiling,, 78.80 ,0-100,"Iran, Islamic Rep.",Middle East & North Africa,IBRD
2:41531,DB45,IRN,1/1/2015,Paying Taxes: Time hours per year,, 344.00 ,Total,"Iran, Islamic Rep.",Middle East & North Africa,IBRD
2:41532,DB46,IRN,1/1/2015,Paying Taxes: Total tax rate % of profit,, 44.10 ,Total,"Iran, Islamic Rep.",Middle East & North Africa,IBRD
2:41537,DB42,IRQ,1/1/2015,Paying Taxes: Payments number per year,, 15.00 ,Total,Iraq,Middle East & North Africa,IBRD
2:41538,DB43,IRQ,1/1/2015,Paying Taxes: Postfiling,, 84.90 ,0-100,Iraq,Middle East & North Africa,IBRD
2:41539,DB45,IRQ,1/1/2015,Paying Taxes: Time hours per year,, 312.00 ,Total,Iraq,Middle East & North Africa,IBRD
2:41540,DB46,IRQ,1/1/2015,Paying Taxes: Total tax rate % of profit,, 31.50 ,Total,Iraq,Middle East & North Africa,IBRD
2:41548,DB42,ISL,1/1/2015,Paying Taxes: Payments number per year,, 21.00 ,Total,Iceland,Europe & Central Asia,..
2:41549,DB43,ISL,1/1/2015,Paying Taxes: Postfiling,, 89.20 ,0-100,Iceland,Europe & Central Asia,..
2:41550,DB45,ISL,1/1/2015,Paying Taxes: Time hours per year,, 140.00 ,Total,Iceland,Europe & Central Asia,..
2:41551,DB46,ISL,1/1/2015,Paying Taxes: Total tax rate % of profit,, 30.10 ,Total,Iceland,Europe & Central Asia,..
2:41558,DB42,ISR,1/1/2015,Paying Taxes: Payments number per year,, 33.00 ,Total,Israel,Middle East & North Africa,..
2:41559,DB43,ISR,1/1/2015,Paying Taxes: Postfiling,, 65.50 ,0-100,Israel,Middle East & North Africa,..
2:41560,DB45,ISR,1/1/2015,Paying Taxes: Time hours per year,, 235.00 ,Total,Israel,Middle East & North Africa,..
2:41561,DB46,ISR,1/1/2015,Paying Taxes: Total tax rate % of profit,, 27.90 ,Total,Israel,Middle East & North Africa,..
2:41571,DB42,ITA,1/1/2015,Paying Taxes: Payments number per year,, 14.00 ,Total,Italy,Europe & Central Asia,..
2:41572,DB43,ITA,1/1/2015,Paying Taxes: Postfiling,, 48.40 ,0-100,Italy,Europe & Central Asia,..
2:41573,DB45,ITA,1/1/2015,Paying Taxes: Time hours per year,, 269.00 ,Total,Italy,Europe & Central Asia,..
2:41574,DB46,ITA,1/1/2015,Paying Taxes: Total tax rate % of profit,, 64.80 ,Total,Italy,Europe & Central Asia,..
2:41581,DB42,JAM,1/1/2015,Paying Taxes: Payments number per year,, 37.00 ,Total,Jamaica,Latin America & Caribbean,IBRD
2:41582,DB43,JAM,1/1/2015,Paying Taxes: Postfiling,, 19.40 ,0-100,Jamaica,Latin America & Caribbean,IBRD
2:41583,DB45,JAM,1/1/2015,Paying Taxes: Time hours per year,, 280.00 ,Total,Jamaica,Latin America & Caribbean,IBRD
2:41584,DB46,JAM,1/1/2015,Paying Taxes: Total tax rate % of profit,, 35.30 ,Total,Jamaica,Latin America & Caribbean,IBRD
2:41595,DB42,JOR,1/1/2015,Paying Taxes: Payments number per year,, 25.00 ,Total,Jordan,Middle East & North Africa,IBRD
2:41596,DB43,JOR,1/1/2015,Paying Taxes: Postfiling,, 49.30 ,0-100,Jordan,Middle East & North Africa,IBRD
2:41597,DB45,JOR,1/1/2015,Paying Taxes: Time hours per year,, 145.00 ,Total,Jordan,Middle East & North Africa,IBRD
2:41598,DB46,JOR,1/1/2015,Paying Taxes: Total tax rate % of profit,, 29.50 ,Total,Jordan,Middle East & North Africa,IBRD
2:41607,DB42,JPN,1/1/2015,Paying Taxes: Payments number per year,, 14.00 ,Total,Japan,East Asia & Pacific,..
2:41608,DB43,JPN,1/1/2015,Paying Taxes: Postfiling,, 78.90 ,0-100,Japan,East Asia & Pacific,..
2:41609,DB45,JPN,1/1/2015,Paying Taxes: Time hours per year,, 204.00 ,Total,Japan,East Asia & Pacific,..
2:41610,DB46,JPN,1/1/2015,Paying Taxes: Total tax rate % of profit,, 50.40 ,Total,Japan,East Asia & Pacific,..
2:41617,DB42,KAZ,1/1/2015,Paying Taxes: Payments number per year,, 7.00 ,Total,Kazakhstan,Europe & Central Asia,IBRD
2:41618,DB43,KAZ,1/1/2015,Paying Taxes: Postfiling,, 49.10 ,0-100,Kazakhstan,Europe & Central Asia,IBRD
2:41619,DB45,KAZ,1/1/2015,Paying Taxes: Time hours per year,, 178.00 ,Total,Kazakhstan,Europe & Central Asia,IBRD
2:41620,DB46,KAZ,1/1/2015,Paying Taxes: Total tax rate % of profit,, 29.20 ,Total,Kazakhstan,Europe & Central Asia,IBRD
2:41631,DB42,KEN,1/1/2015,Paying Taxes: Payments number per year,, 30.00 ,Total,Kenya,Sub-Saharan Africa,Blend
2:41632,DB43,KEN,1/1/2015,Paying Taxes: Postfiling,, 32.10 ,0-100,Kenya,Sub-Saharan Africa,Blend
2:41633,DB45,KEN,1/1/2015,Paying Taxes: Time hours per year,, 213.50 ,Total,Kenya,Sub-Saharan Africa,Blend
2:41634,DB46,KEN,1/1/2015,Paying Taxes: Total tax rate % of profit,, 37.10 ,Total,Kenya,Sub-Saharan Africa,Blend
2:41645,DB42,KGZ,1/1/2015,Paying Taxes: Payments number per year,, 51.00 ,Total,Kyrgyz Republic,Europe & Central Asia,IDA
2:41646,DB43,KGZ,1/1/2015,Paying Taxes: Postfiling,, 36.90 ,0-100,Kyrgyz Republic,Europe & Central Asia,IDA
2:41647,DB45,KGZ,1/1/2015,Paying Taxes: Time hours per year,, 225.00 ,Total,Kyrgyz Republic,Europe & Central Asia,IDA
2:41648,DB46,KGZ,1/1/2015,Paying Taxes: Total tax rate % of profit,, 29.00 ,Total,Kyrgyz Republic,Europe & Central Asia,IDA
2:41659,DB42,KHM,1/1/2015,Paying Taxes: Payments number per year,, 40.00 ,Total,Cambodia,East Asia & Pacific,IDA
2:41660,DB43,KHM,1/1/2015,Paying Taxes: Postfiling,, 28.70 ,0-100,Cambodia,East Asia & Pacific,IDA
2:41661,DB45,KHM,1/1/2015,Paying Taxes: Time hours per year,, 173.00 ,Total,Cambodia,East Asia & Pacific,IDA
2:41662,DB46,KHM,1/1/2015,Paying Taxes: Total tax rate % of profit,, 21.00 ,Total,Cambodia,East Asia & Pacific,IDA
2:41670,DB42,KIR,1/1/2015,Paying Taxes: Payments number per year,, 10.00 ,Total,Kiribati,East Asia & Pacific,IDA
2:41671,DB43,KIR,1/1/2015,Paying Taxes: Postfiling,, 41.30 ,0-100,Kiribati,East Asia & Pacific,IDA
2:41672,DB45,KIR,1/1/2015,Paying Taxes: Time hours per year,, 156.00 ,Total,Kiribati,East Asia & Pacific,IDA
2:41673,DB46,KIR,1/1/2015,Paying Taxes: Total tax rate % of profit,, 32.70 ,Total,Kiribati,East Asia & Pacific,IDA
2:41676,DB42,KNA,1/1/2015,Paying Taxes: Payments number per year,, 39.00 ,Total,St. Kitts and Nevis,Latin America & Caribbean,IBRD
2:41677,DB43,KNA,1/1/2015,Paying Taxes: Postfiling,, 49.50 ,0-100,St. Kitts and Nevis,Latin America & Caribbean,IBRD
2:41678,DB45,KNA,1/1/2015,Paying Taxes: Time hours per year,, 203.00 ,Total,St. Kitts and Nevis,Latin America & Caribbean,IBRD
2:41679,DB46,KNA,1/1/2015,Paying Taxes: Total tax rate % of profit,, 49.70 ,Total,St. Kitts and Nevis,Latin America & Caribbean,IBRD
2:41688,DB42,KOR,1/1/2015,Paying Taxes: Payments number per year,, 12.00 ,Total,"Korea, Rep.",East Asia & Pacific,..
2:41689,DB43,KOR,1/1/2015,Paying Taxes: Postfiling,, 92.60 ,0-100,"Korea, Rep.",East Asia & Pacific,..
2:41690,DB45,KOR,1/1/2015,Paying Taxes: Time hours per year,, 188.00 ,Total,"Korea, Rep.",East Asia & Pacific,..
2:41691,DB46,KOR,1/1/2015,Paying Taxes: Total tax rate % of profit,, 33.20 ,Total,"Korea, Rep.",East Asia & Pacific,..
2:41700,DB42,XKX,1/1/2015,Paying Taxes: Payments number per year,, 32.00 ,Total,Kosovo,Europe & Central Asia,IDA
2:41701,DB43,XKX,1/1/2015,Paying Taxes: Postfiling,, 61.00 ,0-100,Kosovo,Europe & Central Asia,IDA
2:41702,DB45,XKX,1/1/2015,Paying Taxes: Time hours per year,, 155.00 ,Total,Kosovo,Europe & Central Asia,IDA
2:41703,DB46,XKX,1/1/2015,Paying Taxes: Total tax rate % of profit,, 15.20 ,Total,Kosovo,Europe & Central Asia,IDA
2:41711,DB42,KWT,1/1/2015,Paying Taxes: Payments number per year,, 12.00 ,Total,Kuwait,Middle East & North Africa,..
2:41712,DB45,KWT,1/1/2015,Paying Taxes: Time hours per year,, 98.00 ,Total,Kuwait,Middle East & North Africa,..
2:41713,DB46,KWT,1/1/2015,Paying Taxes: Total tax rate % of profit,, 13.00 ,Total,Kuwait,Middle East & North Africa,..
2:41720,DB42,LAO,1/1/2015,Paying Taxes: Payments number per year,, 35.00 ,Total,Lao PDR,East Asia & Pacific,IDA
2:41721,DB43,LAO,1/1/2015,Paying Taxes: Postfiling,, 29.80 ,0-100,Lao PDR,East Asia & Pacific,IDA
2:41722,DB45,LAO,1/1/2015,Paying Taxes: Time hours per year,, 362.00 ,Total,Lao PDR,East Asia & Pacific,IDA
2:41723,DB46,LAO,1/1/2015,Paying Taxes: Total tax rate % of profit,, 25.30 ,Total,Lao PDR,East Asia & Pacific,IDA
2:41734,DB42,LBN,1/1/2015,Paying Taxes: Payments number per year,, 20.00 ,Total,Lebanon,Middle East & North Africa,IBRD
2:41735,DB43,LBN,1/1/2015,Paying Taxes: Postfiling,, 63.30 ,0-100,Lebanon,Middle East & North Africa,IBRD
2:41736,DB45,LBN,1/1/2015,Paying Taxes: Time hours per year,, 183.00 ,Total,Lebanon,Middle East & North Africa,IBRD
2:41737,DB46,LBN,1/1/2015,Paying Taxes: Total tax rate % of profit,, 30.30 ,Total,Lebanon,Middle East & North Africa,IBRD
2:41748,DB42,LBR,1/1/2015,Paying Taxes: Payments number per year,, 33.00 ,Total,Liberia,Sub-Saharan Africa,IDA
2:41749,DB43,LBR,1/1/2015,Paying Taxes: Postfiling,, 96.80 ,0-100,Liberia,Sub-Saharan Africa,IDA
2:41750,DB45,LBR,1/1/2015,Paying Taxes: Time hours per year,, 139.50 ,Total,Liberia,Sub-Saharan Africa,IDA
2:41751,DB46,LBR,1/1/2015,Paying Taxes: Total tax rate % of profit,, 47.70 ,Total,Liberia,Sub-Saharan Africa,IDA
2:41761,DB42,LBY,1/1/2015,Paying Taxes: Payments number per year,, 19.00 ,Total,Libya,Middle East & North Africa,IBRD
2:41762,DB43,LBY,1/1/2015,Paying Taxes: Postfiling,, 90.80 ,0-100,Libya,Middle East & North Africa,IBRD
2:41763,DB45,LBY,1/1/2015,Paying Taxes: Time hours per year,, 889.00 ,Total,Libya,Middle East & North Africa,IBRD
2:41764,DB46,LBY,1/1/2015,Paying Taxes: Total tax rate % of profit,, 32.60 ,Total,Libya,Middle East & North Africa,IBRD
2:41769,DB42,LCA,1/1/2015,Paying Taxes: Payments number per year,, 35.00 ,Total,St. Lucia,Latin America & Caribbean,Blend
2:41770,DB43,LCA,1/1/2015,Paying Taxes: Postfiling,, 87.20 ,0-100,St. Lucia,Latin America & Caribbean,Blend
2:41771,DB45,LCA,1/1/2015,Paying Taxes: Time hours per year,, 110.00 ,Total,St. Lucia,Latin America & Caribbean,Blend
2:41772,DB46,LCA,1/1/2015,Paying Taxes: Total tax rate % of profit,, 34.70 ,Total,St. Lucia,Latin America & Caribbean,Blend
2:41781,DB42,LKA,1/1/2015,Paying Taxes: Payments number per year,, 47.00 ,Total,Sri Lanka,South Asia,IBRD
2:41782,DB43,LKA,1/1/2015,Paying Taxes: Postfiling,, 48.90 ,0-100,Sri Lanka,South Asia,IBRD
2:41783,DB45,LKA,1/1/2015,Paying Taxes: Time hours per year,, 179.00 ,Total,Sri Lanka,South Asia,IBRD
2:41784,DB46,LKA,1/1/2015,Paying Taxes: Total tax rate % of profit,, 55.20 ,Total,Sri Lanka,South Asia,IBRD
2:41795,DB42,LSO,1/1/2015,Paying Taxes: Payments number per year,, 32.00 ,Total,Lesotho,Sub-Saharan Africa,IDA
2:41796,DB43,LSO,1/1/2015,Paying Taxes: Postfiling,, 78.90 ,0-100,Lesotho,Sub-Saharan Africa,IDA
2:41797,DB45,LSO,1/1/2015,Paying Taxes: Time hours per year,, 324.00 ,Total,Lesotho,Sub-Saharan Africa,IDA
2:41798,DB46,LSO,1/1/2015,Paying Taxes: Total tax rate % of profit,, 13.60 ,Total,Lesotho,Sub-Saharan Africa,IDA
2:41809,DB42,LTU,1/1/2015,Paying Taxes: Payments number per year,, 11.00 ,Total,Lithuania,Europe & Central Asia,..
2:41810,DB43,LTU,1/1/2015,Paying Taxes: Postfiling,, 97.60 ,0-100,Lithuania,Europe & Central Asia,..
2:41811,DB45,LTU,1/1/2015,Paying Taxes: Time hours per year,, 171.00 ,Total,Lithuania,Europe & Central Asia,..
2:41812,DB46,LTU,1/1/2015,Paying Taxes: Total tax rate % of profit,, 42.60 ,Total,Lithuania,Europe & Central Asia,..
2:41822,DB42,LUX,1/1/2015,Paying Taxes: Payments number per year,, 23.00 ,Total,Luxembourg,Europe & Central Asia,..
2:41823,DB43,LUX,1/1/2015,Paying Taxes: Postfiling,, 90.20 ,0-100,Luxembourg,Europe & Central Asia,..
2:41824,DB45,LUX,1/1/2015,Paying Taxes: Time hours per year,, 55.00 ,Total,Luxembourg,Europe & Central Asia,..
2:41825,DB46,LUX,1/1/2015,Paying Taxes: Total tax rate % of profit,, 20.60 ,Total,Luxembourg,Europe & Central Asia,..
2:41832,DB42,LVA,1/1/2015,Paying Taxes: Payments number per year,, 7.00 ,Total,Latvia,Europe & Central Asia,..
2:41833,DB43,LVA,1/1/2015,Paying Taxes: Postfiling,, 98.10 ,0-100,Latvia,Europe & Central Asia,..
2:41834,DB45,LVA,1/1/2015,Paying Taxes: Time hours per year,, 193.00 ,Total,Latvia,Europe & Central Asia,..
2:41835,DB46,LVA,1/1/2015,Paying Taxes: Total tax rate % of profit,, 35.90 ,Total,Latvia,Europe & Central Asia,..
2:41846,DB42,MAR,1/1/2015,Paying Taxes: Payments number per year,, 6.00 ,Total,Morocco,Middle East & North Africa,IBRD
2:41847,DB43,MAR,1/1/2015,Paying Taxes: Postfiling,, 97.70 ,0-100,Morocco,Middle East & North Africa,IBRD
2:41848,DB45,MAR,1/1/2015,Paying Taxes: Time hours per year,, 211.00 ,Total,Morocco,Middle East & North Africa,IBRD
2:41849,DB46,MAR,1/1/2015,Paying Taxes: Total tax rate % of profit,, 49.10 ,Total,Morocco,Middle East & North Africa,IBRD
2:41860,DB42,MDA,1/1/2015,Paying Taxes: Payments number per year,, 21.00 ,Total,Moldova,Europe & Central Asia,Blend
2:41861,DB43,MDA,1/1/2015,Paying Taxes: Postfiling,, 91.40 ,0-100,Moldova,Europe & Central Asia,Blend
2:41862,DB45,MDA,1/1/2015,Paying Taxes: Time hours per year,, 186.00 ,Total,Moldova,Europe & Central Asia,Blend
2:41863,DB46,MDA,1/1/2015,Paying Taxes: Total tax rate % of profit,, 39.90 ,Total,Moldova,Europe & Central Asia,Blend
2:41874,DB42,MDG,1/1/2015,Paying Taxes: Payments number per year,, 23.00 ,Total,Madagascar,Sub-Saharan Africa,IDA
2:41875,DB43,MDG,1/1/2015,Paying Taxes: Postfiling,, 30.20 ,0-100,Madagascar,Sub-Saharan Africa,IDA
2:41876,DB45,MDG,1/1/2015,Paying Taxes: Time hours per year,, 183.00 ,Total,Madagascar,Sub-Saharan Africa,IDA
2:41877,DB46,MDG,1/1/2015,Paying Taxes: Total tax rate % of profit,, 38.10 ,Total,Madagascar,Sub-Saharan Africa,IDA
2:41885,DB42,MDV,1/1/2015,Paying Taxes: Payments number per year,, 30.00 ,Total,Maldives,South Asia,IDA
2:41886,DB43,MDV,1/1/2015,Paying Taxes: Postfiling,, 45.90 ,0-100,Maldives,South Asia,IDA
2:41887,DB45,MDV,1/1/2015,Paying Taxes: Time hours per year,, 394.50 ,Total,Maldives,South Asia,IDA
2:41888,DB46,MDV,1/1/2015,Paying Taxes: Total tax rate % of profit,, 30.20 ,Total,Maldives,South Asia,IDA
2:41892,DB42,MEX,1/1/2015,Paying Taxes: Payments number per year,, 6.00 ,Total,Mexico,Latin America & Caribbean,IBRD
2:41893,DB43,MEX,1/1/2015,Paying Taxes: Postfiling,, 42.60 ,0-100,Mexico,Latin America & Caribbean,IBRD
2:41894,DB45,MEX,1/1/2015,Paying Taxes: Time hours per year,, 240.50 ,Total,Mexico,Latin America & Caribbean,IBRD
2:41895,DB46,MEX,1/1/2015,Paying Taxes: Total tax rate % of profit,, 51.90 ,Total,Mexico,Latin America & Caribbean,IBRD
2:41903,DB42,MHL,1/1/2015,Paying Taxes: Payments number per year,, 9.00 ,Total,Marshall Islands,East Asia & Pacific,IDA
2:41904,DB45,MHL,1/1/2015,Paying Taxes: Time hours per year,, 120.00 ,Total,Marshall Islands,East Asia & Pacific,IDA
2:41905,DB46,MHL,1/1/2015,Paying Taxes: Total tax rate % of profit,, 64.80 ,Total,Marshall Islands,East Asia & Pacific,IDA
2:41910,DB42,MKD,1/1/2015,Paying Taxes: Payments number per year,, 7.00 ,Total,"Macedonia, FYR",Europe & Central Asia,IBRD
2:41911,DB43,MKD,1/1/2015,Paying Taxes: Postfiling,, 84.20 ,0-100,"Macedonia, FYR",Europe & Central Asia,IBRD
2:41912,DB45,MKD,1/1/2015,Paying Taxes: Time hours per year,, 119.00 ,Total,"Macedonia, FYR",Europe & Central Asia,IBRD
2:41913,DB46,MKD,1/1/2015,Paying Taxes: Total tax rate % of profit,, 13.00 ,Total,"Macedonia, FYR",Europe & Central Asia,IBRD
2:41924,DB42,MLI,1/1/2015,Paying Taxes: Payments number per year,, 35.00 ,Total,Mali,Sub-Saharan Africa,IDA
2:41925,DB43,MLI,1/1/2015,Paying Taxes: Postfiling,, 49.50 ,0-100,Mali,Sub-Saharan Africa,IDA
2:41926,DB45,MLI,1/1/2015,Paying Taxes: Time hours per year,, 270.00 ,Total,Mali,Sub-Saharan Africa,IDA
2:41927,DB46,MLI,1/1/2015,Paying Taxes: Total tax rate % of profit,, 48.30 ,Total,Mali,Sub-Saharan Africa,IDA
2:41937,DB42,MLT,1/1/2015,Paying Taxes: Payments number per year,, 7.00 ,Total,Malta,Middle East & North Africa,..
2:41938,DB43,MLT,1/1/2015,Paying Taxes: Postfiling,, 86.00 ,0-100,Malta,Middle East & North Africa,..
2:41939,DB45,MLT,1/1/2015,Paying Taxes: Time hours per year,, 139.00 ,Total,Malta,Middle East & North Africa,..
2:41940,DB46,MLT,1/1/2015,Paying Taxes: Total tax rate % of profit,, 41.50 ,Total,Malta,Middle East & North Africa,..
2:41947,DB42,MMR,1/1/2015,Paying Taxes: Payments number per year,, 31.00 ,Total,Myanmar,East Asia & Pacific,IDA
2:41948,DB43,MMR,1/1/2015,Paying Taxes: Postfiling,, 46.10 ,0-100,Myanmar,East Asia & Pacific,IDA
2:41949,DB45,MMR,1/1/2015,Paying Taxes: Time hours per year,, 274.00 ,Total,Myanmar,East Asia & Pacific,IDA
2:41950,DB46,MMR,1/1/2015,Paying Taxes: Total tax rate % of profit,, 33.10 ,Total,Myanmar,East Asia & Pacific,IDA
2:41961,DB42,MNE,1/1/2015,Paying Taxes: Payments number per year,, 29.00 ,Total,Montenegro,Europe & Central Asia,IBRD
2:41962,DB43,MNE,1/1/2015,Paying Taxes: Postfiling,, 85.50 ,0-100,Montenegro,Europe & Central Asia,IBRD
2:41963,DB45,MNE,1/1/2015,Paying Taxes: Time hours per year,, 314.00 ,Total,Montenegro,Europe & Central Asia,IBRD
2:41964,DB46,MNE,1/1/2015,Paying Taxes: Total tax rate % of profit,, 21.80 ,Total,Montenegro,Europe & Central Asia,IBRD
2:41975,DB42,MNG,1/1/2015,Paying Taxes: Payments number per year,, 41.00 ,Total,Mongolia,East Asia & Pacific,Blend
2:41976,DB43,MNG,1/1/2015,Paying Taxes: Postfiling,, 78.70 ,0-100,Mongolia,East Asia & Pacific,Blend
2:41977,DB45,MNG,1/1/2015,Paying Taxes: Time hours per year,, 148.00 ,Total,Mongolia,East Asia & Pacific,Blend
2:41978,DB46,MNG,1/1/2015,Paying Taxes: Total tax rate % of profit,, 24.70 ,Total,Mongolia,East Asia & Pacific,Blend
2:41989,DB42,MOZ,1/1/2015,Paying Taxes: Payments number per year,, 37.00 ,Total,Mozambique,Sub-Saharan Africa,IDA
2:41990,DB43,MOZ,1/1/2015,Paying Taxes: Postfiling,, 62.50 ,0-100,Mozambique,Sub-Saharan Africa,IDA
2:41991,DB45,MOZ,1/1/2015,Paying Taxes: Time hours per year,, 217.00 ,Total,Mozambique,Sub-Saharan Africa,IDA
2:41992,DB46,MOZ,1/1/2015,Paying Taxes: Total tax rate % of profit,, 36.10 ,Total,Mozambique,Sub-Saharan Africa,IDA
2:42003,DB42,MRT,1/1/2015,Paying Taxes: Payments number per year,, 49.00 ,Total,Mauritania,Sub-Saharan Africa,IDA
2:42004,DB43,MRT,1/1/2015,Paying Taxes: Postfiling,, 19.00 ,0-100,Mauritania,Sub-Saharan Africa,IDA
2:42005,DB45,MRT,1/1/2015,Paying Taxes: Time hours per year,, 734.00 ,Total,Mauritania,Sub-Saharan Africa,IDA
2:42006,DB46,MRT,1/1/2015,Paying Taxes: Total tax rate % of profit,, 71.30 ,Total,Mauritania,Sub-Saharan Africa,IDA
2:42017,DB42,MUS,1/1/2015,Paying Taxes: Payments number per year,, 8.00 ,Total,Mauritius,Sub-Saharan Africa,IBRD
